Lat,Lng,Distance (meters),Distance (feet),Distance (miles),Elevation (meters),Elevation (feet),Slope (degrees),Aspect (degrees),Landcover,Canopy (percent)
37.05716262064311,-118.47771918956599,51010,167354,31.69578898171801,3283,10771,17,234,Shrub,19
37.05703808405762,-118.47741559951582,51040,167454,31.714631693886513,3285,10778,14,217,Shrub,20
37.05686595144299,-118.47715356983811,51070,167552,31.733366119262435,3285,10778,15,199,Shrub,17
37.05668494200721,-118.47690460557607,51100,167651,31.751957368250775,3287,10784,21,250,Shrub,20
37.05650917446923,-118.47666226383586,51129,167746,31.7700342300225,3292,10801,21,241,Shrub,19
37.056549824969295,-118.47636274989765,51156,167835,31.78680509318845,3297,10817,17,223,Grassland,0
37.05645712100568,-118.47606707001893,51184,167927,31.80434136434803,3301,10830,13,242,Grassland,0
37.05624794497637,-118.47586275781522,51214,168024,31.82268656119865,3303,10837,9,244,Shrub,0
37.05604725576958,-118.47563666800752,51244,168123,31.84135379527216,3304,10840,10,217,Shrub,0
37.0559608244271,-118.47531765902801,51274,168221,31.859950711481126,3306,10846,10,214,Shrub,8
37.05591038180937,-118.47498759858581,51304,168319,31.878501600841716,3307,10850,11,219,Shrub,9
37.055777210560066,-118.47469145356331,51334,168418,31.897265873409616,3309,10856,14,216,Shrub,7
37.055687544900636,-118.47436727771766,51364,168518,31.91620523016943,3311,10863,15,220,Grassland,0
37.05551799931928,-118.47410723435311,51394,168616,31.934741597725655,3312,10866,14,222,Grassland,0
37.05533410948644,-118.47385303370184,51425,168716,31.95368094476825,3312,10866,15,222,Grassland,0
37.05514723817569,-118.47360255791509,51455,168816,31.972608712397424,3311,10863,16,214,Shrub,0
37.05493538385953,-118.47338538385952,51485,168916,31.991541896207277,3310,10860,15,223,Shrub,9
37.05473273388461,-118.47316468665933,51515,169014,32.010113728420215,3309,10856,15,225,Shrub,9
37.05450460740647,-118.47303429333164,51543,169105,32.027457565283626,3307,10850,15,231,Shrub,9
37.05428664121973,-118.47286851642659,51572,169198,32.04509439699957,3307,10850,12,231,Shrub,17
37.05410021136608,-118.47261724140645,51602,169298,32.06403375324637,3305,10843,14,231,Shrub,25
37.05384405919711,-118.47259594080288,51631,169392,32.08179092486064,3305,10843,9,259,Shrub,15
37.053621380551675,-118.47250508203211,51657,169478,32.097989804725316,3304,10840,10,254,Shrub,12
37.05340708184051,-118.4723648272898,51684,169566,32.11471322458058,3304,10840,10,230,Shrub,12
37.05319987807924,-118.47214862989057,51714,169664,32.13336417034769,3305,10843,12,229,Shrub,7
37.05304787200548,-118.47186676946052,51744,169764,32.15214328136856,3307,10850,15,242,Shrub,0
37.05282323587952,-118.47167430031291,51774,169863,32.17096684447557,3308,10853,14,250,Shrub,9
37.05258226667615,-118.47151139155571,51805,169963,32.189906192445605,3309,10856,16,241,Shrub,0
37.05234129755903,-118.47134848285681,51835,170063,32.208845547195686,3310,10860,17,241,Shrub,11
37.052106840442825,-118.47117180785979,51866,170163,32.22776995502317,3310,10860,15,242,Forest,20
37.051895643187315,-118.47096376212488,51896,170261,32.24635268739706,3310,10860,16,236,Forest,19
37.051668286483114,-118.47081485944933,51924,170355,32.26409781249691,3312,10866,16,236,Shrub,14
37.051601860179595,-118.47048426137692,51954,170454,32.28291783214981,3314,10873,16,235,Shrub,12
37.05136336934553,-118.4703360162055,51984,170551,32.30133280497655,3314,10873,15,248,Forest,22
37.051093352233906,-118.47029589598202,52014,170651,32.3201409122477,3314,10873,18,246,Forest,23
37.05089141496688,-118.47012211498826,52042,170740,32.33708627230057,3314,10873,19,241,Forest,25
37.050627054402284,-118.47004599010867,52072,170839,32.35584894415832,3313,10869,25,253,Forest,22
37.05036357062815,-118.46998442052492,52102,170937,32.37438851312514,3311,10863,20,247,Forest,21
37.05010668956379,-118.46986723557887,52132,171037,32.393298167791905,3309,10856,20,242,Forest,23
37.049935918201946,-118.46986250968187,52151,171099,32.40511340481408,3308,10853,19,254,Forest,23
37.04968388283433,-118.46972844831613,52182,171199,32.42405275852938,3307,10850,16,247,Shrub,21
37.049437172076935,-118.46958236334035,52212,171299,32.44292758963571,3307,10850,21,226,Shrub,14
37.04921300605325,-118.46938536895588,52242,171399,32.461866944643674,3308,10853,24,256,Forest,26
37.04895827804761,-118.46927408109723,52272,171498,32.48052705403287,3310,10860,22,266,Forest,26
37.04869538964924,-118.46921176255648,52302,171595,32.49903379565181,3314,10873,18,289,Forest,21
37.04848640601193,-118.46902060526043,52331,171690,32.51693160687944,3320,10892,17,290,Forest,21
37.04830655491328,-118.4688493294797,52356,171772,32.532557617857016,3325,10909,13,266,Shrub,15
37.04839909121905,-118.46869127297524,52374,171829,32.54337935490342,3328,10919,14,277,Forest,22
37.04813304833727,-118.46864159851384,52404,171928,32.56198491560885,3329,10922,17,254,Forest,26
37.04786801482214,-118.4685784768963,52434,172026,32.58064570560037,3330,10925,16,265,Forest,23
37.04759835369683,-118.4685356326363,52464,172125,32.59944769907754,3331,10928,16,264,Forest,29
37.04734665731314,-118.46844221442761,52493,172221,32.61760551787408,3333,10935,16,271,Forest,30
37.047246619873064,-118.46828075799853,52511,172281,32.6288897773546,3336,10945,14,276,Forest,30
37.04698416417516,-118.46823,52541,172378,32.64725899357938,3339,10955,16,301,Forest,14
37.04673354751948,-118.46815458099222,52569,172472,32.665087324877554,3342,10965,11,286,Shrub,24
37.046463478359755,-118.46819936140378,52600,172571,32.683931048590594,3344,10971,14,266,Shrub,19
37.046201936879584,-118.46814999999998,52629,172668,32.70222613109818,3345,10974,12,280,Shrub,18
37.04593355436868,-118.46821246776037,52660,172768,32.72110793725771,3345,10974,12,277,Shrub,8
37.04566387984029,-118.46818877596806,52690,172867,32.73980728642307,3347,10981,13,279,Shrub,8
37.045405807739776,-118.46809709746123,52720,172964,32.75836198279841,3349,10988,12,286,Shrub,9
37.045183398295734,-118.4680005237494,52746,173050,32.77464390505423,3352,10997,13,282,Shrub,9
37.045175873342956,-118.46777234933718,52766,173117,32.787251991675205,3357,11014,13,292,Shrub,7
37.04501273139231,-118.46756909708846,52792,173201,32.803166229284095,3362,11030,10,292,Shrub,8
37.04486435484215,-118.46734766131611,52817,173285,32.819128502756826,3366,11043,10,274,Shrub,10
37.044839094404885,-118.4670290944049,52846,173379,32.83680299764016,3371,11060,12,275,Shrub,7
37.04460571324626,-118.46687571324625,52875,173475,32.85503234139547,3374,11070,10,264,Shrub,0
37.04444326811588,-118.46662996547312,52904,173568,32.872648778463045,3378,11083,10,263,Shrub,8
37.04418158114833,-118.46653626844281,52934,173667,32.891474497186,3382,11096,12,314,Shrub,8
37.04392291706616,-118.46647,52963,173764,32.90973669229528,3386,11109,8,286,Shrub,10
37.04375681138984,-118.46626526571751,52989,173849,32.925854352720265,3389,11119,10,283,Shrub,0
37.0435331921196,-118.46615170229208,53016,173937,32.942544667292424,3392,11129,11,283,Shrub,0
37.043319952904085,-118.4659708388505,53045,174031,32.96035675749135,3397,11145,13,291,Barren,0
37.04308575115734,-118.46579575115734,53075,174131,32.97922157173217,3400,11155,10,273,Shrub,0
37.042856719337784,-118.46563132502054,53104,174227,32.99748052698134,3402,11161,10,251,Shrub,0
37.04261240138631,-118.4655222316519,53133,174322,33.01542141563384,3404,11168,12,276,Shrub,0
37.042341831312164,-118.46547196448677,53164,174422,33.0343415636478,3406,11175,9,278,Shrub,0
37.0420786907264,-118.46538434536319,53194,174521,33.053175044897216,3408,11181,10,270,Grassland,0
37.041853724423206,-118.46519221799605,53224,174621,33.07200769553901,3410,11188,11,268,Shrub,0
37.0415915599573,-118.46510832965369,53254,174719,33.090723904459836,3412,11194,12,278,Grassland,0
37.04131801414288,-118.46509587279263,53285,174819,33.10965772602308,3414,11201,12,282,Grassland,0
37.0410456484265,-118.46506072882922,53315,174919,33.128597083615624,3416,11207,13,295,Shrub,0
37.04078163737136,-118.46510992692004,53345,175017,33.1470597998374,3417,11211,15,294,Shrub,0
37.04052494707567,-118.46522467687993,53375,175116,33.16591172873676,3419,11217,18,292,Shrub,0
37.040258322028976,-118.4652756798497,53405,175215,33.184568091721395,3421,11224,18,289,Shrub,0
37.03998499289276,-118.46529592645238,53436,175315,33.20350744929754,3422,11227,16,278,Shrub,0
37.03971163707408,-118.46528440264817,53466,175415,33.22242633531712,3423,11230,14,246,Shrub,0
37.03946679366419,-118.46517,53496,175510,33.24050188951605,3425,11237,19,283,Shrub,0
37.039193024444515,-118.46517526612345,53526,175610,33.259440900597,3427,11243,14,295,Shrub,0
37.03892015230813,-118.46519305767822,53556,175710,33.2783411734656,3428,11247,17,280,Shrub,0
37.038650406137975,-118.46525191138808,53587,175810,33.29728053025679,3429,11250,19,274,Shrub,0
37.038380745975665,-118.4652886336867,53617,175909,33.316042962159884,3432,11260,20,286,Barren,0
37.03827,-118.46503737409529,53643,175993,33.33189049354759,3437,11276,16,299,Barren,0
37.038019210558545,-118.4649815021997,53671,176086,33.349509915406344,3443,11296,17,307,Barren,0
37.037774990464,-118.46488400254293,53699,176179,33.367239814386025,3448,11312,18,282,Barren,0
37.037504879331195,-118.4649031099164,53730,176278,33.385953324036294,3451,11322,17,272,Barren,0
37.03724947091901,-118.46482082369033,53759,176374,33.4041949475436,3454,11332,17,268,Barren,0
37.036994234317184,-118.46469665453267,53789,176474,33.42313430458428,3459,11348,14,293,Barren,0
37.03672928397557,-118.46461163969647,53820,176574,33.442052690591076,3464,11365,21,310,Barren,0
37.03645825020831,-118.4645648863952,53850,176674,33.46097715655496,3470,11385,21,285,Barren,0
37.03618878782741,-118.46450561165895,53881,176774,33.47990119970189,3476,11404,27,285,Barren,0
37.03592066310042,-118.46443609784085,53911,176874,33.49884055678637,3481,11421,26,272,Barren,0
37.035988182639564,-118.46438735120725,53920,176903,33.50423101047686,3484,11430,26,274,Barren,0
37.0362275577513,-118.46422082939038,53950,177003,33.52317037402722,3489,11447,29,285,Barren,0
37.036470086183755,-118.46406329742344,53981,177102,33.5420671438514,3492,11457,35,281,Barren,0
37.03660690487752,-118.46398242673548,53998,177158,33.55253151890001,3496,11470,33,288,Barren,0
37.03633519196537,-118.4639681809899,54028,177257,33.571342514763415,3499,11480,29,275,Barren,0
37.036065838201324,-118.46392336005803,54058,177356,33.59013752200213,3502,11490,25,273,Barren,0
37.035792726906394,-118.46391846746967,54089,177456,33.60903072344744,3504,11496,24,268,Barren,0
37.03552144866934,-118.46387196262903,54119,177556,33.62797008102134,3506,11503,25,268,Barren,0
37.03526296408196,-118.46376140356234,54149,177656,33.64686306006629,3510,11516,26,268,Barren,0
37.03501417646903,-118.46361816220946,54180,177756,33.66580241735783,3514,11529,28,266,Shrub,0
37.03517138863771,-118.46352683318261,54199,177819,33.6777892626939,3519,11545,22,268,Barren,0
37.03494452866615,-118.4633375807447,54230,177919,33.69664237975218,3523,11558,14,265,Barren,0
37.034864805890415,-118.46312892081137,54250,177986,33.709415584453524,3528,11575,13,259,Barren,0
37.03498283198035,-118.46300471996724,54267,178042,33.720077735474675,3532,11588,13,261,Barren,0
37.03484832033268,-118.46274185762992,54295,178133,33.737318289822404,3536,11601,14,262,Barren,0
37.03509779899909,-118.46261601386212,54325,178232,33.75592135049073,3539,11611,14,262,Barren,0
37.03536583753128,-118.46257440176336,54355,178330,33.77460356507107,3543,11624,14,247,Shrub,0
37.03527,-118.46236565982028,54376,178400,33.78789994664051,3547,11637,16,261,Barren,0
37.03547561935418,-118.46219719032291,54404,178490,33.804894673197424,3551,11650,15,264,Shrub,0
37.035674707922404,-118.4620096425707,54432,178581,33.82212495469496,3555,11663,12,277,Shrub,0
37.035542824983594,-118.46185666874239,54452,178647,33.83455734001673,3559,11677,14,276,Barren,0
37.03528608435297,-118.46173746773532,54482,178747,33.85349669737444,3562,11686,18,275,Barren,0
37.03501334700476,-118.46173,54512,178846,33.87236660697165,3564,11693,19,272,Barren,0
37.034756278859206,-118.46170918202962,54541,178941,33.89018527914804,3565,11696,18,272,Barren,0
37.03449618355812,-118.46169484703489,54570,179036,33.908193628955125,3567,11703,18,267,Barren,0
37.03473487325955,-118.46154410243096,54600,179133,33.926683450254814,3571,11716,18,267,Barren,0
37.034769027167215,-118.46129157580886,54623,179208,33.94082588571612,3575,11729,17,262,Barren,0
37.03470509459852,-118.46117127364963,54635,179250,33.948805977347746,3579,11742,21,272,Barren,0
37.034733438864755,-118.46107125181967,54645,179281,33.95466654357023,3584,11759,26,270,Barren,0
37.03472250142443,-118.46092363791756,54658,179324,33.96285235406929,3591,11781,28,271,Barren,0
37.03450708138964,-118.46078937791555,54685,179412,33.979495390751765,3597,11801,29,283,Barren,0
37.03431856283404,-118.46075285929149,54706,179482,33.99269031838446,3603,11821,26,275,Barren,0
37.03440469495963,-118.4606091400255,54722,179534,34.00261361629915,3607,11834,25,276,Barren,0
37.03464056105163,-118.46055265859572,54749,179622,34.01922402395123,3610,11844,32,273,Shrub,0
37.034382794919544,-118.46052150312542,54778,179716,34.03713665979383,3611,11847,26,273,Barren,0
37.034111704699,-118.4605696969424,54808,179816,34.05607601738951,3613,11854,26,273,Barren,0
37.03409312787551,-118.46050089861976,54815,179838,34.06008631277462,3615,11860,26,275,Barren,0
37.03434880740274,-118.46037817244667,54845,179938,34.07902567230987,3618,11870,30,270,Barren,0
37.034366022564214,-118.46027818918114,54854,179967,34.08467342076026,3621,11880,35,269,Barren,0
37.03409497320836,-118.46031420770613,54884,180067,34.10352725754439,3625,11893,34,275,Barren,0
37.03382212828534,-118.46028548718793,54915,180167,34.12246661509855,3630,11909,35,286,Barren,0
37.033552588134924,-118.46022697271583,54945,180267,34.14138876278172,3637,11932,34,285,Barren,0
37.03328246653555,-118.46017591929134,54976,180367,34.16028470260267,3644,11955,30,283,Grassland,0
37.03304,-118.4601520888805,55003,180455,34.177107797557674,3648,11969,30,284,Grassland,0
37.03328334124975,-118.46006111374992,55031,180548,34.19467348496909,3652,11982,29,281,Grassland,0
37.033221289053415,-118.45999260516618,55040,180578,34.20039477988994,3656,11995,29,281,Grassland,0
37.03294767251486,-118.45999,55071,180678,34.21932154452085,3659,12005,33,289,Grassland,0
37.03267695948623,-118.46001690966298,55101,180778,34.238105787507685,3662,12014,33,275,Grassland,0
37.03240810655355,-118.46006,55131,180877,34.25685410262165,3665,12024,34,298,Barren,0
37.032146711689556,-118.4601472147184,55161,180975,34.275565312073326,3668,12034,30,282,Barren,0
37.03213159545521,-118.46009400284049,55166,180992,34.27868410019322,3672,12047,31,281,Barren,0
37.0321180003649,-118.45997670594674,55177,181026,34.28522899707924,3675,12057,32,282,Barren,0
37.031850908056654,-118.46003043073088,55207,181125,34.303940597475666,3679,12070,34,285,Shrub,0
37.03159454565974,-118.4600512120756,55236,181219,34.32171042694457,3683,12083,27,295,Shrub,0
37.03132513943505,-118.46011205639286,55266,181319,34.34064586660049,3685,12090,6,289,Shrub,0
37.03106549855671,-118.46022030009622,55296,181419,34.35957390110464,3686,12093,14,122,Barren,0
37.03080017880098,-118.46028675741006,55327,181518,34.378289532521336,3687,12096,33,93,Barren,0
37.030544071854145,-118.46040807122698,55357,181618,34.3972288900575,3687,12096,44,113,Shrub,0
37.03033336100524,-118.46054312294075,55383,181704,34.4136009860325,3684,12087,42,130,Barren,0
37.03050115721426,-118.46029347164279,55412,181799,34.431622055692486,3680,12073,39,114,Shrub,0
37.0302768663945,-118.46041096963722,55439,181888,34.44843846591273,3677,12064,35,125,Barren,0
37.030038527019556,-118.46057979336113,55470,181988,34.46737782265064,3673,12051,34,110,Barren,0
37.029786487306765,-118.46062520503412,55498,182081,34.48499098411704,3670,12041,38,106,Barren,0
37.030020019484716,-118.46044724792854,55529,182181,34.50389877476518,3666,12028,32,118,Barren,0
37.029994572219536,-118.46034572894865,55538,182212,34.509774530221534,3661,12011,36,121,Barren,0
37.029729387461046,-118.46041825606534,55568,182311,34.52854964649053,3657,11998,39,101,Barren,0
37.02945736502947,-118.46042337321042,55599,182410,34.547367720782844,3652,11982,45,101,Barren,0
37.029186326857435,-118.4603747253334,55629,182510,34.566307078316726,3645,11959,46,83,Barren,0
37.029005517259115,-118.46024310345183,55652,182587,34.58077240513536,3641,11946,38,84,Barren,0
37.02927589900606,-118.46029717980122,55683,182687,34.599711763088905,3639,11939,38,94,Barren,0
37.029529706112356,-118.46022686259175,55712,182782,34.61769203395427,3638,11936,35,99,Barren,0
37.029790421551205,-118.4601323946122,55742,182881,34.636465207812726,3635,11926,32,122,Barren,0
37.029591852885694,-118.46006787364657,55765,182956,34.65065490212857,3632,11916,32,100,Barren,0
37.02931994152151,-118.46010815681164,55795,183056,34.6695942595911,3628,11903,33,104,Barren,0
37.02935360942986,-118.46000201854932,55806,183089,34.67590101740104,3624,11890,35,106,Barren,0
37.02961232963033,-118.45988974374532,55836,183189,34.69484037684047,3620,11877,35,103,Barren,0
37.029670794189336,-118.45978584116214,55847,183226,34.70185990178265,3617,11867,38,113,Barren,0
37.02939978432215,-118.45983,55878,183326,34.720763748753875,3611,11847,39,106,Barren,0
37.02931516423081,-118.45970407910552,55892,183374,34.72985278762466,3605,11827,34,109,Barren,0
37.02955810587789,-118.45954588454464,55923,183474,34.74879214872308,3601,11814,29,100,Barren,0
37.02981007007908,-118.45941576365507,55953,183574,34.767643732599076,3601,11814,33,121,Barren,0
37.03007973460299,-118.45936276346322,55984,183673,34.786524794352204,3599,11808,39,95,Barren,0
37.03030054423468,-118.45916592493418,56014,183772,34.80527114904935,3597,11801,28,121,Barren,0
37.030485000374775,-118.45891865313985,56044,183871,34.82395889378677,3595,11795,28,130,Barren,0
37.030636564891815,-118.45863301231927,56074,183971,34.84289825427828,3593,11788,28,139,Barren,0
37.03077967339563,-118.45834068290006,56105,184071,34.861834044044,3592,11785,31,163,Shrub,0
37.030895896051874,-118.45803629935159,56135,184169,34.88046563404321,3593,11788,31,159,Shrub,0
37.030961771862586,-118.45770740924712,56165,184268,34.89918973165453,3595,11795,33,173,Shrub,0
37.03106886983359,-118.45739175206943,56195,184368,34.91812909254275,3595,11795,34,155,Shrub,0
37.03110313719036,-118.45706218465264,56225,184465,34.93648135151373,3592,11785,26,160,Shrub,0
37.03109065858743,-118.45673995375441,56254,184559,34.95429570054907,3586,11765,25,138,Shrub,0
37.03112561295384,-118.45640886508306,56283,184656,34.97273742682276,3580,11745,20,139,Shrub,0
37.03109517920506,-118.45606800709669,56314,184756,34.99167678378512,3577,11736,19,176,Shrub,0
37.031167904316185,-118.45574702964116,56343,184854,35.010101025834786,3574,11726,18,169,Barren,0
37.031101483844054,-118.45544560208924,56371,184945,35.02736813156492,3572,11719,17,185,Barren,0
37.03099605793589,-118.45513230899138,56401,185044,35.046142185349126,3571,11716,16,188,Barren,0
37.030985407947156,-118.45479497907318,56431,185142,35.06478395838778,3570,11713,17,187,Barren,0
37.03085,-118.45458744750516,56455,185221,35.07958442942666,3568,11706,17,201,Barren,0
37.030732132523795,-118.45458431326986,56468,185264,35.08773922931242,3564,11693,17,206,Barren,0
37.030658172790446,-118.45489291956297,56497,185358,35.10553173762047,3562,11686,18,174,Barren,0
37.03056617563643,-118.45457248913948,56527,185457,35.124335351403715,3559,11677,18,207,Grassland,0
37.03035925202448,-118.454352834683,56557,185556,35.14309655900019,3556,11667,16,210,Shrub,0
37.0301295679469,-118.45417503004113,56587,185655,35.161773008753435,3554,11660,14,234,Shrub,0
37.02986078227385,-118.45410964974229,56618,185755,35.18071236598744,3550,11647,15,241,Shrub,0
37.02959218874144,-118.45413695281464,56648,185853,35.19935221459082,3546,11634,19,240,Grassland,0
37.02933871132363,-118.45425964546625,56678,185952,35.2181489018429,3543,11624,12,271,Barren,0
37.02907208639428,-118.45433768203094,56709,186052,35.237088259170875,3541,11617,10,291,Barren,0
37.02882818621953,-118.45448971723265,56739,186152,35.25593252426468,3539,11611,9,259,Barren,0
37.02856564411604,-118.45457379054656,56769,186251,35.274676766934924,3537,11604,8,252,Barren,0
37.02829652661661,-118.45463690263838,56800,186351,35.29361522115502,3536,11601,8,267,Shrub,0
37.028028611852164,-118.45466247641957,56830,186449,35.31220077575989,3535,11598,10,275,Shrub,0
37.02777174567315,-118.45476412716343,56860,186547,35.33083398989222,3533,11591,12,271,Shrub,0
37.02753015190118,-118.45492251165697,56890,186647,35.34969563289559,3531,11585,14,275,Shrub,0
37.0272809326892,-118.45504528496559,56920,186745,35.36821957775124,3529,11578,14,273,Barren,0
37.02703428572792,-118.45518152379952,56950,186843,35.386865489539304,3526,11568,14,271,Barren,0
37.02680223281083,-118.45536320611845,56980,186943,35.40579436836867,3523,11558,10,272,Grassland,0
37.02657575724572,-118.45555595128025,57011,187043,35.424733720230115,3521,11552,4,269,Barren,0
37.02634358331204,-118.45573678810922,57041,187143,35.44364503302429,3520,11549,2,284,Grassland,0
37.02610111936301,-118.45589612156147,57072,187243,35.462584390056236,3520,11549,2,322,Shrub,0
37.025887467309715,-118.45610966353067,57102,187343,35.4814911249795,3520,11549,2,89,Shrub,0
37.02567656441519,-118.4563283776435,57133,187443,35.50043047565583,3519,11545,5,157,Shrub,0
37.02544535629316,-118.45649366092671,57162,187540,35.51884463942864,3518,11542,4,198,Shrub,0
37.02517684593182,-118.45656078851704,57193,187640,35.53778399513345,3516,11535,4,213,Shrub,0
37.024908335588655,-118.45662791610283,57223,187740,35.556723352120585,3515,11532,3,225,Shrub,0
37.024644209831585,-118.45671591359876,57254,187840,35.57562834472481,3513,11526,4,186,Shrub,0
37.024384098344825,-118.4568230183286,57284,187940,35.5945676968041,3511,11519,4,170,Barren,0
37.0241239869015,-118.45693012304056,57314,188040,35.61350705204548,3509,11512,4,157,Shrub,0
37.0238609020859,-118.45702051489997,57345,188139,35.63237703149356,3507,11506,5,144,Shrub,0
37.023589094276645,-118.45706187695791,57375,188239,35.65131638887763,3506,11503,5,130,Barren,0
37.02332966570282,-118.45715893804217,57405,188338,35.670044672930665,3505,11499,4,113,Barren,0
37.023083369985414,-118.45730797361053,57436,188438,35.68896506230026,3504,11496,3,114,Barren,0
37.022841593275125,-118.45746714678762,57466,188538,35.707858393047665,3504,11496,2,157,Barren,0
37.022584891522236,-118.45758645886994,57497,188638,35.726797744689755,3503,11493,2,192,Shrub,0
37.02232818982184,-118.45770577092787,57527,188738,35.74573710020477,3502,11490,3,217,Shrub,0
37.02209472016746,-118.457873823327,57557,188836,35.76436321098646,3500,11483,5,219,Shrub,0
37.02185767945187,-118.45804547350038,57588,188936,35.78330256709762,3499,11480,5,116,Shrub,0
37.021615715004835,-118.45818946311715,57618,189034,35.801832429191315,3500,11483,8,106,Shrub,0
37.0214383252422,-118.45844788614345,57648,189133,35.82065370871323,3500,11483,6,132,Shrub,0
37.02119884640666,-118.45861153179266,57678,189233,35.83952362532874,3500,11483,5,95,Shrub,0
37.02095139249923,-118.45875832648352,57709,189333,35.85846297901494,3501,11486,3,70,Shrub,0
37.02070250064206,-118.45884093709873,57737,189427,35.87627324113215,3499,11480,9,168,Shrub,9
37.02052927541426,-118.45909452888486,57767,189524,35.894704586691546,3496,11470,14,202,Shrub,0
37.02044639347559,-118.45941081957324,57797,189621,35.913089172148055,3492,11457,8,205,Shrub,0
37.02023250696942,-118.45948814765065,57821,189703,35.92848787544863,3490,11450,7,187,Shrub,0
37.02031193898632,-118.45976313728079,57847,189788,35.944638153104606,3488,11444,4,162,Shrub,0
37.0200692799819,-118.45989139636447,57877,189884,35.96285645629587,3487,11440,5,145,Shrub,8
37.01981905609999,-118.45997313268,57906,189979,35.980743563545744,3486,11437,5,136,Shrub,9
37.0196679522153,-118.46025373436164,57936,190077,35.99943581040812,3485,11434,6,146,Shrub,0
37.01944627615282,-118.46043770106866,57965,190175,36.017829901346275,3484,11430,5,155,Shrub,0
37.01917536799244,-118.46047594738491,57996,190274,36.03668745224396,3484,11430,3,137,Shrub,0
37.018918828742,-118.46053081988059,58025,190369,36.054689341789725,3483,11427,1,143,Shrub,0
37.01866141988429,-118.46063171602313,58055,190468,36.07334606545789,3481,11421,2,211,Shrub,0
37.01839003723897,-118.4606029092321,58085,190567,36.09218506242905,3477,11407,14,191,Shrub,0
37.0181177380732,-118.46061261905021,58115,190667,36.11102778944638,3472,11391,14,178,Shrub,0
37.01784531879839,-118.46061299801795,58146,190766,36.1298712035793,3467,11375,5,173,Shrub,0
37.01757312096437,-118.4605758801315,58176,190866,36.14881056111628,3464,11365,1,210,Shrub,0
37.017311582858554,-118.46047875301608,58206,190966,36.16767986186005,3463,11362,1,271,Shrub,0
37.01704041424699,-118.46043494804908,58237,191066,36.18659213864678,3463,11362,3,235,Shrub,0
37.01678804261286,-118.46030194137705,58267,191166,36.20553148728439,3461,11355,7,215,Shrub,0
37.01653567104178,-118.46016893473823,58298,191266,36.2244708406535,3456,11339,19,174,Shrub,0
37.01628283813722,-118.46003738913514,58328,191366,36.24340851642277,3450,11319,11,138,Shrub,0
37.01602610553725,-118.45991819185659,58359,191466,36.26234786143333,3446,11306,4,119,Barren,0
37.01576937298967,-118.45979899460235,58389,191566,36.281287210310126,3444,11299,1,76,Shrub,0
37.01551264049451,-118.45967979737244,58420,191666,36.300226563051936,3443,11296,1,112,Shrub,0
37.015255908051735,-118.45956060016687,58450,191766,36.31916591965965,3443,11296,1,211,Shrub,0
37.0149865070442,-118.45952623161193,58480,191864,36.33789697791277,3442,11293,3,234,Shrub,0
37.01471273047396,-118.45952116167544,58511,191964,36.356836335511105,3441,11289,6,236,Shrub,0
37.01444242539223,-118.45956790183256,58541,192064,36.375710873328124,3437,11276,14,218,Shrub,0
37.01417315217353,-118.4596300418061,58572,192164,36.394650230751594,3432,11260,12,203,Shrub,0
37.01390021059128,-118.45964999084386,58602,192264,36.4135618858412,3428,11247,8,203,Shrub,0
37.01370409376853,-118.4594548751729,58630,192355,36.43088698987926,3425,11237,5,210,Shrub,0
37.013595920560505,-118.45918331126681,58657,192444,36.4476488010908,3423,11230,3,169,Shrub,0
37.01332861059182,-118.45910905849772,58687,192544,36.46658815513505,3421,11224,6,180,Shrub,0
37.013061300645184,-118.45903480573477,58718,192644,36.485527510740475,3418,11214,7,207,Shrub,0
37.01279399072059,-118.45896055297794,58748,192744,36.50446686790806,3415,11204,12,209,Shrub,0
37.012546013231656,-118.45882159233821,58779,192843,36.52325850090699,3411,11191,10,193,Shrub,0
37.01230543506719,-118.45865786553185,58809,192943,36.54219784983009,3408,11181,8,185,Shrub,0
37.01206485698954,-118.45849413878454,58840,193043,36.56113720558773,3405,11171,4,191,Shrub,7
37.01184486560129,-118.45829193853716,58870,193143,36.58001269145218,3402,11161,4,145,Shrub,0
37.011632472745944,-118.45807553826944,58900,193243,36.59895204430802,3399,11152,6,143,Shrub,0
37.01142429530957,-118.4578532631429,58931,193343,36.61787503825694,3397,11145,6,147,Shrub,0
37.01122983717451,-118.45761186683733,58961,193443,36.636814392779215,3394,11135,4,149,Shrub,0
37.01112482595851,-118.45733392187952,58989,193532,36.653798066291735,3393,11132,4,155,Shrub,0
37.01093036820354,-118.45709252604577,59019,193632,36.672737420781246,3391,11125,3,167,Shrub,0
37.010763243513665,-118.45682221303278,59050,193732,36.69162013305287,3389,11119,4,172,Shrub,0
37.01060567346536,-118.45654179176037,59080,193832,36.710559464347455,3388,11115,4,155,Shrub,0
37.0104481035263,-118.45626137068237,59111,193932,36.72949880877292,3386,11109,3,160,Shrub,0
37.01029053369646,-118.45598094979879,59141,194032,36.74843816632905,3385,11106,2,168,Shrub,0
37.010086220365636,-118.45575739641211,59171,194131,36.7672050918847,3384,11102,2,164,Grassland,0
37.00985139919782,-118.45558224966575,59202,194231,36.78611054469668,3382,11096,3,169,Grassland,0
37.00959529992332,-118.4556162667689,59230,194325,36.80392445135806,3381,11093,5,168,Shrub,0
37.00937379314814,-118.45568396557869,59256,194408,36.819695911717915,3378,11083,6,155,Shrub,0
